BUILDING_NO,STREET,BOROUGH,ZIP,BLOCK,LOT,COUNTY,CITY,STATUS1,STATUS2,STATUS3,LATITUDE,LONGITUDE
759,Dean Street,Brooklyn,11238,1131,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.679565,-73.964916
43,Underhill Avenue,Brooklyn,11238,1131,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.679699,-73.965017
762,Dean Street,Brooklyn,11238,1139,10,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.679535,-73.964862
787,Dean Street,Brooklyn,11238,1132,70,61,BROOKLYN,MULTIPLE DWELLING A,,,40.679298,-73.963655
816,Dean Street,Brooklyn,11238,1140,22,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.679144,-73.962991
818,Dean Street,Brooklyn,11238,1140,22,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.679133,-73.962941
82 TO 84,Downing Street,Brooklyn,11238,1982,67,61,BROOKLYN,MULTIPLE DWELLING A,,,40.683513,-73.960872
86 TO 90,Downing Street,Brooklyn,11238,1982,69,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,40.683428,-73.960854
108 TO 116,Downing Street,Brooklyn,11238,1991,1,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),40.682514,-73.960675
1019,Fulton Street,Brooklyn,11238,1991,1,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),40.682297,-73.961194
23 TO 29,Eastern Parkway,Brooklyn,11238,1172,3,61,BROOKLYN,MULTIPLE DWELLING B,,,40.67305,-73.967923
35,Eastern Parkway,Brooklyn,11238,1172,1,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.673011,-73.967624
37 TO 45,Eastern Parkway,Brooklyn,11238,1179,96,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.672904,-73.967032
55,Eastern Parkway,Brooklyn,11238,1179,92,61,BROOKLYN,MULTIPLE DWELLING A,,,40.672827,-73.966643
61 TO 71,Eastern Parkway,Brooklyn,11238,1179,85,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.672797,-73.966513
73,Eastern Parkway,Brooklyn,11238,1179,83,61,BROOKLYN,MULTIPLE DWELLING A,,,40.672739,-73.966257
77,Eastern Parkway,Brooklyn,11238,1179,17,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.67272,-73.966175
85,Eastern Parkway,Brooklyn,11238,1179,76,61,BROOKLYN,MULTIPLE DWELLING A,,,40.672676,-73.966001
95,Eastern Parkway,Brooklyn,11238,1179,71,61,BROOKLYN,MULTIPLE DWELLING A,,,40.672621,-73.965792
125,Eastern Parkway,Brooklyn,11238,1179,61,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.672442,-73.965165
159,Eastern Parkway,Brooklyn,11238,1179,97,61,BROOKLYN,MULTIPLE DWELLING A,,,40.671992,-73.963669
163 TO 169,Eastern Parkway,Brooklyn,11238,1179,117,61,BROOKLYN,MULTIPLE DWELLING A,,,40.671967,-73.963565
171,Eastern Parkway,Brooklyn,11238,1179,116,61,BROOKLYN,MULTIPLE DWELLING A,,,40.671917,-73.963352
175,Eastern Parkway,Brooklyn,11238,1179,108,61,BROOKLYN,MULTIPLE DWELLING A,,,40.671895,-73.963248
201,Eastern Parkway,Brooklyn,11238,1180,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.671519,-73.962047
217 TO 219,Eastern Parkway,Brooklyn,11238,1180,26,61,BROOKLYN,MULTIPLE DWELLING B,NON-EVICT COOP/CONDO,,40.671436,-73.961662
225,Eastern Parkway,Brooklyn,11238,1181,7502,61,BROOKLYN,MULTIPLE DWELLING B,COOP/CONDO PLAN FILE,,40.671302,-73.961027
241 TO 255,Eastern Parkway,Brooklyn,11238,1181,7501,61,BROOKLYN,MULTIPLE DWELLING B,COOP/CONDO PLAN FILE,,40.67123,-73.960678
263,Eastern Parkway,Brooklyn,11238,1181,18,61,BROOKLYN,MULTIPLE DWELLING A,,,40.671131,-73.960202
275 TO 277,Eastern Parkway,Brooklyn,11238,1181,24,61,BROOKLYN,MULTIPLE DWELLING A,,,40.671076,-73.959939
285,Eastern Parkway,Brooklyn,11238,1181,68,61,BROOKLYN,MULTIPLE DWELLING B,,,40.671032,-73.959723
303 TO 307,Eastern Parkway,Brooklyn,11238,1181,36,61,BROOKLYN,MULTIPLE DWELLING A,,,40.670821,-73.958699
325 TO 327,Eastern Parkway,Brooklyn,11238,1181,52,61,BROOKLYN,MULTIPLE DWELLING A,,,40.670705,-73.958158
311,Franklin Avenue,Brooklyn,11238,1950,5,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,40.688897,-73.957173
327 TO 329,Franklin Avenue,Brooklyn,11238,1954,2,61,BROOKLYN,MULTIPLE DWELLING A,,,40.688241,-73.957076
335 TO 341,Franklin Avenue,Brooklyn,11238,1954,54,61,BROOKLYN,MULTIPLE DWELLING A,,,40.688013,-73.95703
354,Franklin Avenue,Brooklyn,11238,1970,34,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.686888,-73.956832
355,Franklin Avenue,Brooklyn,11238,1968,3,61,BROOKLYN,MULTIPLE DWELLING A,,,40.687236,-73.956879
360,Franklin Avenue,Brooklyn,11238,1970,37,61,BROOKLYN,MULTIPLE DWELLING A,,,40.686693,-73.956793
376,Franklin Avenue,Brooklyn,11238,1973,43,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.686026,-73.956663
377,Franklin Avenue,Brooklyn,11238,1971,55,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),40.686374,-73.95671
387,Franklin Avenue,Brooklyn,11238,1974,1,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),40.6859,-73.956616
426,Franklin Avenue,Brooklyn,11238,1987,52,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.684176,-73.956289
436,Franklin Avenue,Brooklyn,11238,1989,41,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.683726,-73.956203
451,Franklin Avenue,Brooklyn,11238,1990,2,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.6835,-73.956135
