BUILDING_NO,STREET,BOROUGH,ZIP,BLOCK,LOT,COUNTY,CITY,STATUS1,STATUS2,STATUS3,LATITUDE,LONGITUDE
54,East Broadway,Manhattan,10002,281,25,62,NEW YORK,MULTIPLE DWELLING A,,,40.713602,-73.995628
56,East Broadway,Manhattan,10002,281,26,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.713605,-73.995567
60,East Broadway,Manhattan,10002,281,28,62,NEW YORK,MULTIPLE DWELLING A,,,40.713616,-73.995448
61,East Broadway,Manhattan,10002,280,30,62,NEW YORK,MULTIPLE DWELLING A,,,40.713605,-73.995376
64,East Broadway,Manhattan,10002,281,30,62,NEW YORK,MULTIPLE DWELLING B,,,40.713627,-73.995325
66,East Broadway,Manhattan,10002,281,31,62,NEW YORK,MULTIPLE DWELLING A,,,40.71363,-73.995264
94,East Broadway,Manhattan,10002,282,54,62,NEW YORK,MULTIPLE DWELLING A,,,40.713778,-73.993641
95,East Broadway,Manhattan,10002,282,30,62,NEW YORK,MULTIPLE DWELLING A,,,40.713772,-73.993536
96,East Broadway,Manhattan,10002,282,55,62,NEW YORK,MULTIPLE DWELLING A,,,40.713786,-73.993561
99,East Broadway,Manhattan,10002,282,28,62,NEW YORK,MULTIPLE DWELLING A,,,40.713783,-73.99341
101,East Broadway,Manhattan,10002,282,27,62,NEW YORK,MULTIPLE DWELLING A,,,40.713786,-73.993348
125,East Broadway,Manhattan,10002,283,43,62,NEW YORK,MULTIPLE DWELLING A,,,40.713879,-73.992125
126,East Broadway,Manhattan,10002,283,54,62,NEW YORK,MULTIPLE DWELLING A,,,40.713901,-73.992046
127,East Broadway,Manhattan,10002,283,41,62,NEW YORK,MULTIPLE DWELLING A,,,40.713885,-73.992046
129,East Broadway,Manhattan,10002,283,40,62,NEW YORK,MULTIPLE DWELLING A,,,40.713893,-73.991967
133,East Broadway,Manhattan,10002,283,38,62,NEW YORK,MULTIPLE DWELLING A,,,40.713907,-73.991808
137,East Broadway,Manhattan,10002,283,36,62,NEW YORK,MULTIPLE DWELLING A,,,40.713921,-73.991653
139,East Broadway,Manhattan,10002,283,35,62,NEW YORK,MULTIPLE DWELLING A,,,40.713926,-73.991574
144,East Broadway,Manhattan,10002,283,63,62,NEW YORK,MULTIPLE DWELLING A,,,40.713975,-73.991206
146,East Broadway,Manhattan,10002,283,64,62,NEW YORK,MULTIPLE DWELLING A,,,40.713984,-73.99109
150,East Broadway,Manhattan,10002,283,66,62,NEW YORK,MULTIPLE DWELLING A,,,40.714006,-73.990849
152,East Broadway,Manhattan,10002,283,67,62,NEW YORK,MULTIPLE DWELLING B,,,40.714014,-73.990762
154,East Broadway,Manhattan,10002,283,68,62,NEW YORK,MULTIPLE DWELLING A,,,40.714022,-73.990672
158,East Broadway,Manhattan,10002,283,70,62,NEW YORK,MULTIPLE DWELLING A,,,40.714036,-73.990499
30,Canal Street,Manhattan,10002,283,70,62,NEW YORK,MULTIPLE DWELLING A,,,40.71448,-73.99052
160,East Broadway,Manhattan,10002,283,71,62,NEW YORK,MULTIPLE DWELLING A,,,40.714044,-73.990412
162,East Broadway,Manhattan,10002,283,72,62,NEW YORK,MULTIPLE DWELLING A,,,40.714052,-73.990322
167,East Broadway,Manhattan,10002,284,27,62,NEW YORK,MULTIPLE DWELLING A,,,40.714071,-73.989911
169,East Broadway,Manhattan,10002,284,26,62,NEW YORK,MULTIPLE DWELLING A,,,40.71408,-73.989813
171,East Broadway,Manhattan,10002,284,25,62,NEW YORK,MULTIPLE DWELLING A,,,40.714088,-73.989719
181,East Broadway,Manhattan,10002,284,20,62,NEW YORK,MULTIPLE DWELLING B,,,40.714134,-73.98924
187,East Broadway,Manhattan,10002,284,17,62,NEW YORK,MULTIPLE DWELLING A,,,40.714162,-73.988908
189,East Broadway,Manhattan,10002,284,16,62,NEW YORK,MULTIPLE DWELLING A,,,40.71417,-73.988796
211,East Broadway,Manhattan,10002,285,20,62,NEW YORK,MULTIPLE DWELLING A,,,40.714269,-73.987591
221,East Broadway,Manhattan,10002,286,40,62,NEW YORK,MULTIPLE DWELLING A,,,40.714321,-73.986967
243,East Broadway,Manhattan,10002,286,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.714378,-73.986246
251,East Broadway,Manhattan,10002,286,25,62,NEW YORK,MULTIPLE DWELLING A,,,40.714414,-73.985827
253,East Broadway,Manhattan,10002,286,24,62,NEW YORK,MULTIPLE DWELLING A,,,40.714425,-73.985701
137,East Houston Street,Manhattan,10002,422,48,62,NEW YORK,MULTIPLE DWELLING A,,,40.723354,-73.990057
217,East Houston Street,Manhattan,10002,412,58,62,NEW YORK,MULTIPLE DWELLING A,,,40.722333,-73.986652
250,East Houston Street,Manhattan,10002,397,63,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.721937,-73.985321
255 TO 259,East Houston Street,Manhattan,10002,355,54,62,NEW YORK,MULTIPLE DWELLING A,,,40.72186,-73.985126
171,Suffolk Street,Manhattan,10002,355,54,62,NEW YORK,MULTIPLE DWELLING A,,,40.721248,-73.984942
273 TO 275,East Houston Street,Manhattan,10002,350,14,62,NEW YORK,MULTIPLE DWELLING A,,,40.721655,-73.984455
279,East Houston Street,Manhattan,10002,350,16,62,NEW YORK,MULTIPLE DWELLING A,,,40.721611,-73.984303
283,East Houston Street,Manhattan,10002,350,17,62,NEW YORK,MULTIPLE DWELLING A,,,40.72158,-73.984206
305,East Houston Street,Manhattan,10002,350,56,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.72135,-73.983445
319,East Houston Street,Manhattan,10002,345,11,62,NEW YORK,MULTIPLE DWELLING A,,,40.721177,-73.982882
325,East Houston Street,Manhattan,10002,345,14,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.721111,-73.982662
331,East Houston Street,Manhattan,10002,345,17,62,NEW YORK,MULTIPLE DWELLING A,,,40.721042,-73.982442
2,Eldridge Street,Manhattan,10002,293,28,62,NEW YORK,MULTIPLE DWELLING A,,,40.714448,-73.993857
5,Eldridge Street,Manhattan,10002,292,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.71456,-73.993824
9,Eldridge Street,Manhattan,10002,292,27,62,NEW YORK,MULTIPLE DWELLING A,,,40.714667,-73.99377
13,Eldridge Street,Manhattan,10002,292,25,62,NEW YORK,MULTIPLE DWELLING A,,,40.714772,-73.993716
17,Eldridge Street,Manhattan,10002,292,23,62,NEW YORK,MULTIPLE DWELLING B,,,40.714879,-73.993658
19,Eldridge Street,Manhattan,10002,292,22,62,NEW YORK,MULTIPLE DWELLING B,ROOMING HOUSE,,40.714931,-73.993633
21,Eldridge Street,Manhattan,10002,292,21,62,NEW YORK,MULTIPLE DWELLING A,,,40.714986,-73.993604
26,Eldridge Street,Manhattan,10002,293,10,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.715134,-73.993503
38,Eldridge Street,Manhattan,10002,300,3,62,NEW YORK,MULTIPLE DWELLING A,,,40.715718,-73.993204
42,Eldridge Street,Manhattan,10002,300,4,62,NEW YORK,MULTIPLE DWELLING A,,,40.715817,-73.993153
44,Eldridge Street,Manhattan,10002,300,5,62,NEW YORK,MULTIPLE DWELLING A,,,40.715867,-73.993128
46,Eldridge Street,Manhattan,10002,300,6,62,NEW YORK,MULTIPLE DWELLING A,,,40.715916,-73.993103
67,Eldridge Street,Manhattan,10002,306,35,62,NEW YORK,MULTIPLE DWELLING A,,,40.716715,-73.992713
73,Eldridge Street,Manhattan,10002,306,32,62,NEW YORK,MULTIPLE DWELLING A,,,40.716879,-73.99263
84,Eldridge Street,Manhattan,10002,307,11,62,NEW YORK,MULTIPLE DWELLING A,,,40.71714,-73.992475
85,Eldridge Street,Manhattan,10002,306,26,62,NEW YORK,MULTIPLE DWELLING A,,,40.717209,-73.992461
86,Eldridge Street,Manhattan,10002,307,12,62,NEW YORK,MULTIPLE DWELLING A,,,40.717187,-73.99245
89 TO 91,Eldridge Street,Manhattan,10002,306,23,62,NEW YORK,MULTIPLE DWELLING A,,,40.717319,-73.992406
289,Grand Street,Manhattan,10002,306,23,62,NEW YORK,MULTIPLE DWELLING A,,,40.717689,-73.992356
106,Eldridge Street,Manhattan,10002,413,1,62,NEW YORK,MULTIPLE DWELLING B,,,40.717955,-73.992056
108 TO 110,Eldridge Street,Manhattan,10002,413,2,62,NEW YORK,MULTIPLE DWELLING A,,,40.71801,-73.992031
109,Eldridge Street,Manhattan,10002,418,47,62,NEW YORK,MULTIPLE DWELLING A,,,40.718126,-73.991995
111,Eldridge Street,Manhattan,10002,418,46,62,NEW YORK,MULTIPLE DWELLING A,,,40.718178,-73.991966
112 TO 114,Eldridge Street,Manhattan,10002,413,4,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.718117,-73.991973
115,Eldridge Street,Manhattan,10002,418,44,62,NEW YORK,MULTIPLE DWELLING A,,,40.718287,-73.991912
116,Eldridge Street,Manhattan,10002,413,6,62,NEW YORK,MULTIPLE DWELLING A,,,40.718227,-73.991919
118,Eldridge Street,Manhattan,10002,413,8,62,NEW YORK,MULTIPLE DWELLING A,,,40.718279,-73.99189
127,Eldridge Street,Manhattan,10002,419,71,62,NEW YORK,MULTIPLE DWELLING A,,,40.718806,-73.991645
129,Eldridge Street,Manhattan,10002,419,70,62,NEW YORK,MULTIPLE DWELLING A,,,40.718853,-73.99162
131,Eldridge Street,Manhattan,10002,419,69,62,NEW YORK,MULTIPLE DWELLING A,,,40.718902,-73.991595
135 TO 137,Eldridge Street,Manhattan,10002,419,66,62,NEW YORK,MULTIPLE DWELLING A,,,40.718996,-73.991544
136,Eldridge Street,Manhattan,10002,414,2,62,NEW YORK,MULTIPLE DWELLING A,,,40.718965,-73.991537
138,Eldridge Street,Manhattan,10002,414,3,62,NEW YORK,MULTIPLE DWELLING A,,,40.719018,-73.991512
139,Eldridge Street,Manhattan,10002,419,65,62,NEW YORK,MULTIPLE DWELLING A,,,40.719092,-73.991494
163,Eldridge Street,Manhattan,10002,420,70,62,NEW YORK,MULTIPLE DWELLING A,,,40.720025,-73.991021
176,Eldridge Street,Manhattan,10002,415,12,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.720406,-73.990804
180,Eldridge Street,Manhattan,10002,415,12,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.720538,-73.990736
231,Eldridge Street,Manhattan,10002,422,64,62,NEW YORK,MULTIPLE DWELLING A,,,40.72233,-73.989841
235,Eldridge Street,Manhattan,10002,422,62,62,NEW YORK,MULTIPLE DWELLING A,,,40.722448,-73.989779
13,Essex Street,Manhattan,10002,297,22,62,NEW YORK,MULTIPLE DWELLING A,,,40.715112,-73.98999
15,Essex Street,Manhattan,10002,297,22,62,NEW YORK,MULTIPLE DWELLING A,,,40.715164,-73.989965
17,Essex Street,Manhattan,10002,297,21,62,NEW YORK,MULTIPLE DWELLING A,,,40.715216,-73.989936
21,Essex Street,Manhattan,10002,297,19,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.71532,-73.989885
23,Essex Street,Manhattan,10002,297,18,62,NEW YORK,MULTIPLE DWELLING A,,,40.715372,-73.98986
27 1/2,Essex Street,Manhattan,10002,310,32,62,NEW YORK,MULTIPLE DWELLING A,,,#NAME?,
29,Essex Street,Manhattan,10002,310,31,62,NEW YORK,MULTIPLE DWELLING A,,,40.715798,-73.98964
31,Essex Street,Manhattan,10002,310,30,62,NEW YORK,MULTIPLE DWELLING A,,,40.715864,-73.989604
33,Essex Street,Manhattan,10002,310,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.715932,-73.989571
39,Essex Street,Manhattan,10002,310,26,62,NEW YORK,MULTIPLE DWELLING A,,,40.716135,-73.989467
41,Essex Street,Manhattan,10002,310,25,62,NEW YORK,MULTIPLE DWELLING A,,,40.716201,-73.989431
45,Essex Street,Manhattan,10002,310,23,62,NEW YORK,MULTIPLE DWELLING A,,,40.716338,-73.989362
47,Essex Street,Manhattan,10002,310,22,62,NEW YORK,MULTIPLE DWELLING B,,,40.716404,-73.989326
49,Essex Street,Manhattan,10002,310,21,62,NEW YORK,MULTIPLE DWELLING A,,,40.716473,-73.98929
115,Essex Street,Manhattan,10002,410,55,62,NEW YORK,MULTIPLE DWELLING A,,,40.719322,-73.987817
140,Essex Street,Manhattan,10002,354,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.720291,-73.987298
143,Essex Street,Manhattan,10002,411,61,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.720379,-73.987273
145,Essex Street,Manhattan,10002,411,61,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.720442,-73.98724
147,Essex Street,Manhattan,10002,411,60,62,NEW YORK,MULTIPLE DWELLING A,,,40.720502,-73.987211
153 TO 155,Essex Street,Manhattan,10002,411,7504,62,NEW YORK,MULTIPLE DWELLING A,,,40.720689,-73.987114
159,Essex Street,Manhattan,10002,412,73,62,NEW YORK,MULTIPLE DWELLING A,,,40.721032,-73.986937
118,Stanton Street,Manhattan,10002,412,73,62,NEW YORK,MULTIPLE DWELLING A,,,40.721073,-73.987215
179,Essex Street,Manhattan,10002,412,62,62,NEW YORK,MULTIPLE DWELLING A,,,40.721855,-73.986504
28,Forsyth Street,Manhattan,10002,292,10,62,NEW YORK,MULTIPLE DWELLING A,,,40.715117,-73.994499
62 TO 64,Forsyth Street,Manhattan,10002,306,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.716921,-73.993597
68,Forsyth Street,Manhattan,10002,306,4,62,NEW YORK,MULTIPLE DWELLING A,,,40.717096,-73.993507
70,Forsyth Street,Manhattan,10002,306,5,62,NEW YORK,MULTIPLE DWELLING B,,,40.717157,-73.993478
72,Forsyth Street,Manhattan,10002,306,6,62,NEW YORK,MULTIPLE DWELLING A,,,40.717214,-73.993445
74,Forsyth Street,Manhattan,10002,306,7,62,NEW YORK,MULTIPLE DWELLING A,,,40.717275,-73.993417
78,Forsyth Street,Manhattan,10002,306,9,62,NEW YORK,MULTIPLE DWELLING A,,,40.717393,-73.993355
100 TO 102,Forsyth Street,Manhattan,10002,418,32,62,NEW YORK,MULTIPLE DWELLING A,,,40.718384,-73.992846
104,Forsyth Street,Manhattan,10002,418,34,62,NEW YORK,MULTIPLE DWELLING A,,,40.718546,-73.992763
120,Forsyth Street,Manhattan,10002,419,46,62,NEW YORK,MULTIPLE DWELLING A,,,40.719234,-73.99241
122,Forsyth Street,Manhattan,10002,419,47,62,NEW YORK,MULTIPLE DWELLING A,,,40.719287,-73.992381
124,Forsyth Street,Manhattan,10002,419,48,62,NEW YORK,MULTIPLE DWELLING A,,,40.719341,-73.992356
146,Forsyth Street,Manhattan,10002,420,43,62,NEW YORK,MULTIPLE DWELLING A,,,40.720321,-73.991854
148,Forsyth Street,Manhattan,10002,420,44,62,NEW YORK,MULTIPLE DWELLING B,GARDEN COMPLEX,SEC 608,40.720373,-73.991829
337,Grand Street,Manhattan,10002,309,18,62,NEW YORK,MULTIPLE DWELLING B,,,40.717019,-73.990134
23,Henry Street,Manhattan,10002,280,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.712875,-73.996332
25,Henry Street,Manhattan,10002,280,2,62,NEW YORK,MULTIPLE DWELLING A,,,40.712881,-73.996256
26,Henry Street,Manhattan,10002,277,45,62,NEW YORK,MULTIPLE DWELLING A,,,40.712861,-73.99627
27,Henry Street,Manhattan,10002,280,3,62,NEW YORK,MULTIPLE DWELLING A,,,40.712886,-73.996176
28,Henry Street,Manhattan,10002,277,44,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.71287,-73.996198
29,Henry Street,Manhattan,10002,280,4,62,NEW YORK,MULTIPLE DWELLING A,,,40.712894,-73.996101
30,Henry Street,Manhattan,10002,277,43,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.712875,-73.996122
31,Henry Street,Manhattan,10002,280,5,62,NEW YORK,MULTIPLE DWELLING A,,,40.7129,-73.996021
33,Henry Street,Manhattan,10002,280,6,62,NEW YORK,MULTIPLE DWELLING A,,,40.712905,-73.995946
35,Henry Street,Manhattan,10002,280,7,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.712913,-73.995866
37,Henry Street,Manhattan,10002,280,8,62,NEW YORK,MULTIPLE DWELLING A,ROOMING HOUSE,,40.712919,-73.99579
